holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
None,285.48,0.3,0,90,Rain,moderate rain,2013-06-06 04:00:00,812
None,285.48,0.3,0,90,Mist,mist,2013-06-06 04:00:00,812
None,285.48,0.3,0,90,Drizzle,drizzle,2013-06-06 04:00:00,812
None,285.4,0.25,0,92,Rain,light rain,2013-06-06 05:00:00,2749
None,285.4,0.25,0,92,Mist,mist,2013-06-06 05:00:00,2749
None,285.38,0.25,0,88,Rain,light rain,2013-06-06 06:00:00,5791
None,285.38,0.25,0,88,Mist,mist,2013-06-06 06:00:00,5791
None,285.38,0.25,0,88,Drizzle,light intensity drizzle,2013-06-06 06:00:00,5791
None,285.49,0,0,88,Mist,mist,2013-06-06 07:00:00,6604
None,285.49,0,0,88,Drizzle,light intensity drizzle,2013-06-06 07:00:00,6604
None,285.57,0.3,0,88,Rain,moderate rain,2013-06-06 08:00:00,6219
None,285.57,0.3,0,88,Drizzle,light intensity drizzle,2013-06-06 08:00:00,6219
None,285.57,0.3,0,88,Mist,mist,2013-06-06 08:00:00,6219
None,285.67,0.29,0,92,Rain,light rain,2013-06-06 09:00:00,5050
None,285.67,0.29,0,92,Mist,mist,2013-06-06 09:00:00,5050
None,285.67,0.29,0,92,Drizzle,light intensity drizzle,2013-06-06 09:00:00,5050
None,285.89,0.38,0,92,Rain,light rain,2013-06-06 10:00:00,4610
None,285.89,0.38,0,92,Mist,mist,2013-06-06 10:00:00,4610
None,286.11,0.44,0,92,Rain,light rain,2013-06-06 11:00:00,4925
None,286.11,0.44,0,92,Mist,mist,2013-06-06 11:00:00,4925
None,286.38,0.36,0,92,Rain,light rain,2013-06-06 12:00:00,5181
None,286.38,0.36,0,92,Mist,mist,2013-06-06 12:00:00,5181
None,287.13,0.38,0,92,Rain,light rain,2013-06-06 13:00:00,5139
None,287.13,0.38,0,92,Mist,mist,2013-06-06 13:00:00,5139
None,287.12,0.25,0,92,Rain,light rain,2013-06-06 14:00:00,5666
None,287.12,0.25,0,92,Mist,mist,2013-06-06 14:00:00,5666
None,287.82,0,0,56,Mist,mist,2013-06-06 15:00:00,6291
None,287.82,0,0,56,Rain,heavy intensity rain,2013-06-06 15:00:00,6291
None,287.82,2.16,0,56,Rain,heavy intensity rain,2013-06-06 16:00:00,6744
None,287.82,2.16,0,56,Mist,mist,2013-06-06 16:00:00,6744
None,287.37,3.39,0,56,Rain,moderate rain,2013-06-06 17:00:00,6419
None,287.37,3.39,0,56,Mist,mist,2013-06-06 17:00:00,6419
None,287.17,0.84,0,24,Rain,light rain,2013-06-06 18:00:00,4919
None,287.17,0.84,0,24,Mist,mist,2013-06-06 18:00:00,4919
None,286.98,0.76,0,24,Rain,light rain,2013-06-06 19:00:00,3557
None,286.98,0.76,0,24,Mist,mist,2013-06-06 19:00:00,3557
None,287.01,0.38,0,24,Rain,light rain,2013-06-06 20:00:00,3143
None,287.01,0.38,0,24,Mist,mist,2013-06-06 20:00:00,3143
None,286.67,0,0,76,Clouds,broken clouds,2013-06-06 21:00:00,3146
None,286.46,0,0,76,Clouds,broken clouds,2013-06-06 22:00:00,2202
None,285.92,0,0,76,Clouds,broken clouds,2013-06-06 23:00:00,1453
None,285.46,0,0,92,Rain,light rain,2013-06-07 00:00:00,715
None,285.18,0,0,92,Clouds,overcast clouds,2013-06-07 01:00:00,453
None,284.69,0,0,92,Mist,mist,2013-06-07 02:00:00,321
None,284.27,0.25,0,68,Rain,light rain,2013-06-07 03:00:00,372
None,284.27,0.25,0,68,Mist,mist,2013-06-07 03:00:00,372
None,283.87,0.38,0,68,Rain,light rain,2013-06-07 04:00:00,783
None,283.59,0,0,68,Mist,mist,2013-06-07 05:00:00,2535
None,283.35,0.25,0,92,Rain,light rain,2013-06-07 06:00:00,5670
None,283.35,0.25,0,92,Mist,mist,2013-06-07 06:00:00,5670
None,283.23,0.25,0,92,Rain,light rain,2013-06-07 07:00:00,6787
None,283.23,0.25,0,92,Mist,mist,2013-06-07 07:00:00,6787
None,283.35,0.25,0,92,Rain,light rain,2013-06-07 08:00:00,5620
None,283.35,0.25,0,92,Mist,mist,2013-06-07 08:00:00,5620
None,283.37,0.25,0,68,Rain,light rain,2013-06-07 09:00:00,5119
None,283.37,0.25,0,68,Mist,mist,2013-06-07 09:00:00,5119
None,283.7,0.25,0,68,Rain,light rain,2013-06-07 10:00:00,4683
None,283.7,0.25,0,68,Mist,mist,2013-06-07 10:00:00,4683
None,284.18,0,0,68,Mist,mist,2013-06-07 11:00:00,5179
None,284.85,0,0,64,Clouds,broken clouds,2013-06-07 12:00:00,5595
None,285.07,0.25,0,64,Rain,light rain,2013-06-07 13:00:00,5385
None,285.56,0,0,64,Clouds,broken clouds,2013-06-07 14:00:00,5659
None,285.99,0,0,76,Clouds,broken clouds,2013-06-07 15:00:00,5905
None,286.19,0,0,76,Clouds,broken clouds,2013-06-07 16:00:00,6541
None,286.43,0,0,76,Clouds,broken clouds,2013-06-07 17:00:00,5723
None,286.47,0,0,80,Clouds,broken clouds,2013-06-07 18:00:00,4693
None,286.26,0,0,80,Clouds,broken clouds,2013-06-07 19:00:00,3770
None,285.99,0,0,80,Clouds,broken clouds,2013-06-07 20:00:00,3114
None,285.73,0,0,92,Rain,light rain,2013-06-07 21:00:00,3331
None,285.54,0,0,92,Rain,light rain,2013-06-07 22:00:00,3068
None,285.4,0,0,92,Rain,light rain,2013-06-07 23:00:00,2088
None,285.18,0,0,80,Rain,light rain,2013-06-08 00:00:00,1320
None,285.15,0,0,92,Clouds,overcast clouds,2013-06-08 01:00:00,870
None,285.01,0,0,92,Clouds,overcast clouds,2013-06-08 02:00:00,606
None,284.88,0,0,68,Clouds,broken clouds,2013-06-08 03:00:00,414
None,284.7,0,0,68,Clouds,broken clouds,2013-06-08 04:00:00,414
None,284.49,0,0,68,Mist,mist,2013-06-08 05:00:00,793
None,284.5,0,0,92,Clouds,overcast clouds,2013-06-08 06:00:00,1479
None,284.8,0,0,92,Clouds,overcast clouds,2013-06-08 07:00:00,2138
None,285.06,0,0,92,Clouds,overcast clouds,2013-06-08 08:00:00,2893
None,285.61,0,0,92,Clouds,overcast clouds,2013-06-08 09:00:00,3721
None,286.38,0,0,92,Clouds,overcast clouds,2013-06-08 10:00:00,3761
None,287.42,0,0,92,Clouds,overcast clouds,2013-06-08 11:00:00,4101
None,288.41,0,0,24,Clouds,few clouds,2013-06-08 12:00:00,4362
None,288.87,0,0,24,Clouds,few clouds,2013-06-08 13:00:00,4442
None,289.57,0,0,24,Clouds,few clouds,2013-06-08 14:00:00,4535
None,290.12,0,0,32,Clouds,scattered clouds,2013-06-08 15:00:00,4413
None,290.52,0,0,32,Clouds,scattered clouds,2013-06-08 16:00:00,4292
None,290.62,0,0,32,Clouds,scattered clouds,2013-06-08 17:00:00,4076
None,290.8,0.25,0,56,Rain,light rain,2013-06-08 18:00:00,4058
None,290.58,0,0,56,Clouds,broken clouds,2013-06-08 19:00:00,3231
None,289.91,0,0,56,Clouds,broken clouds,2013-06-08 20:00:00,3062
None,289.11,0,0,88,Clouds,overcast clouds,2013-06-08 21:00:00,3041
None,288.12,0,0,88,Clouds,overcast clouds,2013-06-08 22:00:00,3254
None,287.35,0,0,88,Clouds,overcast clouds,2013-06-08 23:00:00,2699
None,286.72,0,0,92,Rain,light rain,2013-06-09 00:00:00,2112
None,286.14,0,0,92,Clouds,overcast clouds,2013-06-09 01:00:00,1610
None,286.1,0,0,92,Clouds,overcast clouds,2013-06-09 02:00:00,1432
None,285.97,0,0,36,Clouds,scattered clouds,2013-06-09 03:00:00,930
None,286.07,0,0,36,Clouds,scattered clouds,2013-06-09 04:00:00,481
None,285.62,0,0,36,Clouds,scattered clouds,2013-06-09 05:00:00,694
None,285.18,0,0,32,Mist,mist,2013-06-09 06:00:00,831
None,285.45,0,0,32,Mist,mist,2013-06-09 07:00:00,1065
None,287.44,0,0,32,Clouds,scattered clouds,2013-06-09 08:00:00,1590
None,290.09,0,0,24,Clouds,few clouds,2013-06-09 09:00:00,2326
None,291.61,0,0,24,Clouds,few clouds,2013-06-09 10:00:00,3129
None,292.46,0,0,24,Clouds,few clouds,2013-06-09 11:00:00,3565
None,293,0,0,64,Clouds,broken clouds,2013-06-09 12:00:00,3953
None,293.25,0,0,64,Clouds,broken clouds,2013-06-09 13:00:00,4112
None,293.99,0,0,64,Clouds,broken clouds,2013-06-09 14:00:00,4159
None,293.83,0,0,76,Clouds,broken clouds,2013-06-09 15:00:00,4300
None,294.18,0,0,76,Clouds,broken clouds,2013-06-09 16:00:00,4117
None,294.25,0,0,76,Clouds,broken clouds,2013-06-09 17:00:00,3882
None,294.25,0,0,92,Clouds,overcast clouds,2013-06-09 18:00:00,3580
None,293.38,0,0,92,Clouds,overcast clouds,2013-06-09 19:00:00,2987
None,292.58,0,0,92,Drizzle,light intensity drizzle,2013-06-09 20:00:00,2579
None,291.58,0,0,88,Rain,light rain,2013-06-09 21:00:00,2322
None,291.58,0,0,88,Drizzle,light intensity drizzle,2013-06-09 21:00:00,2322
None,291.14,0,0,88,Clouds,overcast clouds,2013-06-09 22:00:00,1843
None,290.51,0,0,88,Clouds,overcast clouds,2013-06-09 23:00:00,1108
None,290.31,0,0,92,Clouds,overcast clouds,2013-06-10 00:00:00,710
None,290.02,0.25,0,92,Rain,light rain,2013-06-10 01:00:00,388
None,289.48,0.51,0,76,Rain,light rain,2013-06-10 02:00:00,292
None,288.32,0.69,0,68,Rain,light rain,2013-06-10 03:00:00,323
None,287.58,1,0,68,Rain,light rain,2013-06-10 04:00:00,763
None,286.94,1.29,0,68,Rain,moderate rain,2013-06-10 05:00:00,2717
None,286.66,1.34,0,92,Rain,moderate rain,2013-06-10 06:00:00,5513
None,286.71,1.84,0,92,Rain,moderate rain,2013-06-10 07:00:00,6873
None,286.71,1.84,0,92,Mist,mist,2013-06-10 07:00:00,6873
None,286.71,1.84,0,92,Drizzle,drizzle,2013-06-10 07:00:00,6873
None,286.62,1.7,0,92,Rain,moderate rain,2013-06-10 08:00:00,6013
None,286.62,1.7,0,92,Mist,mist,2013-06-10 08:00:00,6013
None,286.66,0.76,0,92,Rain,moderate rain,2013-06-10 09:00:00,4769
None,286.66,0.76,0,92,Mist,mist,2013-06-10 09:00:00,4769
None,286.81,0.47,0,92,Rain,light rain,2013-06-10 10:00:00,4245
None,286.81,0.47,0,92,Mist,mist,2013-06-10 10:00:00,4245
None,286.81,0.47,0,92,Drizzle,drizzle,2013-06-10 10:00:00,4245
None,287.4,0.76,0,92,Rain,light rain,2013-06-10 11:00:00,4688
None,287.68,0.25,0,92,Rain,light rain,2013-06-10 12:00:00,4872
None,287.94,1.41,0,92,Rain,moderate rain,2013-06-10 13:00:00,4904
None,287.94,1.41,0,92,Mist,mist,2013-06-10 13:00:00,4904
None,287.71,1.44,0,92,Rain,moderate rain,2013-06-10 14:00:00,5162
None,287.71,1.44,0,92,Mist,mist,2013-06-10 14:00:00,5162
None,287.71,1.44,0,92,Drizzle,light intensity drizzle,2013-06-10 14:00:00,5162
None,288.14,0.7,0,92,Rain,moderate rain,2013-06-10 15:00:00,5859
None,288.14,0.7,0,92,Mist,mist,2013-06-10 15:00:00,5859
None,288.88,0.25,0,92,Rain,light rain,2013-06-10 16:00:00,6522
None,288.88,0.25,0,92,Mist,mist,2013-06-10 16:00:00,6522
None,290.16,0,0,92,Rain,light rain,2013-06-10 17:00:00,6162
None,291.26,3.18,0,88,Rain,moderate rain,2013-06-10 18:00:00,4357
None,291.75,0,0,88,Rain,light rain,2013-06-10 19:00:00,3217
None,291.26,0,0,88,Rain,light rain,2013-06-10 20:00:00,2838
None,290.51,0,0,92,Rain,light rain,2013-06-10 21:00:00,2727
None,289.68,0,0,92,Rain,light rain,2013-06-10 22:00:00,1826
None,289.3,0,0,92,Mist,mist,2013-06-10 23:00:00,1175
None,289.06,0,0,92,Mist,mist,2013-06-11 00:00:00,576
None,288.77,0.25,0,68,Rain,light rain,2013-06-11 01:00:00,378
None,288.77,0.25,0,68,Mist,mist,2013-06-11 01:00:00,378
None,288.3,0,0,68,Fog,fog,2013-06-11 02:00:00,284
None,288.3,0,0,68,Mist,mist,2013-06-11 02:00:00,284
None,288.28,0,0,68,Mist,mist,2013-06-11 03:00:00,345
None,288.37,0.25,0,68,Rain,light rain,2013-06-11 04:00:00,786
None,288.37,0.25,0,68,Mist,mist,2013-06-11 04:00:00,786
None,288.26,0.25,0,68,Rain,light rain,2013-06-11 05:00:00,2839
None,288.26,0.25,0,68,Mist,mist,2013-06-11 05:00:00,2839
None,288.74,0,0,36,Mist,mist,2013-06-11 07:00:00,6738
None,288.74,0,0,36,Fog,fog,2013-06-11 07:00:00,6738
None,289.4,0,0,36,Mist,mist,2013-06-11 08:00:00,6171
None,289.4,0,0,36,Fog,fog,2013-06-11 08:00:00,6171
None,289.78,0,0,20,Mist,mist,2013-06-11 09:00:00,5036
None,289.92,0,0,20,Mist,mist,2013-06-11 10:00:00,4509
None,290.97,0,0,20,Mist,mist,2013-06-11 11:00:00,4774
None,290.97,0,0,20,Haze,haze,2013-06-11 11:00:00,4774
None,291.65,0,0,44,Haze,haze,2013-06-11 12:00:00,5173
None,291.65,0,0,44,Mist,mist,2013-06-11 12:00:00,5173
None,292.55,0,0,44,Haze,haze,2013-06-11 13:00:00,4994
None,293.78,0,0,44,Clouds,scattered clouds,2013-06-11 14:00:00,5387
None,295.02,0,0,48,Clouds,scattered clouds,2013-06-11 15:00:00,5969
None,295.7,0,0,48,Clouds,scattered clouds,2013-06-11 16:00:00,6684
None,296.3,0,0,48,Clouds,scattered clouds,2013-06-11 17:00:00,6651
None,296.4,0.25,0,0,Rain,light rain,2013-06-11 18:00:00,4777
None,296.46,0,0,0,Clear,Sky is Clear,2013-06-11 19:00:00,3188
None,295.48,0,0,0,Clear,Sky is Clear,2013-06-11 20:00:00,2940
None,294.22,0,0,0,Clear,Sky is Clear,2013-06-11 21:00:00,2545
None,291.95,0,0,0,Clear,Sky is Clear,2013-06-11 22:00:00,2078
None,290.31,0,0,0,Clear,Sky is Clear,2013-06-11 23:00:00,1255
None,289.56,0,0,8,Clear,sky is clear,2013-06-12 00:00:00,655
None,289.06,0,0,8,Mist,mist,2013-06-12 01:00:00,377
None,288.49,0,0,0,Mist,mist,2013-06-12 02:00:00,266
None,287.57,0,0,12,Mist,mist,2013-06-12 03:00:00,360
None,286.91,0,0,12,Mist,mist,2013-06-12 04:00:00,789
None,286.91,0,0,12,Fog,fog,2013-06-12 04:00:00,789
None,286.43,0.25,0,12,Rain,light rain,2013-06-12 05:00:00,2751
None,286.43,0.25,0,12,Mist,mist,2013-06-12 05:00:00,2751
None,286.66,0,0,12,Mist,mist,2013-06-12 06:00:00,5963
None,286.66,0,0,12,Fog,fog,2013-06-12 06:00:00,5963
None,288.29,0,0,12,Mist,mist,2013-06-12 07:00:00,6535
None,290.04,0,0,12,Mist,mist,2013-06-12 08:00:00,6060
None,290.99,0.25,0,12,Rain,light rain,2013-06-12 09:00:00,4962
None,290.99,0.25,0,12,Mist,mist,2013-06-12 09:00:00,4962
None,292.09,0.25,0,12,Rain,light rain,2013-06-12 10:00:00,4226
None,293.25,0,0,12,Clouds,few clouds,2013-06-12 11:00:00,4308
None,294.64,0.51,0,36,Rain,light rain,2013-06-12 12:00:00,4989
None,295.1,0.38,0,36,Rain,light rain,2013-06-12 13:00:00,5050
None,296.44,0,0,36,Clouds,scattered clouds,2013-06-12 14:00:00,5287
None,296.55,0,0,36,Rain,light rain,2013-06-12 15:00:00,5948
None,296.57,0,0,36,Clouds,scattered clouds,2013-06-12 16:00:00,6759
None,296.44,0,0,36,Rain,light rain,2013-06-12 17:00:00,6396
None,296.49,0,0,0,Clear,Sky is Clear,2013-06-12 18:00:00,4851
None,296.58,0.25,0,0,Rain,light rain,2013-06-12 19:00:00,3342
None,296.06,0,0,0,Clear,Sky is Clear,2013-06-12 20:00:00,3002
None,295.07,0,0,64,Clouds,broken clouds,2013-06-12 21:00:00,2799
None,293.81,0,0,64,Clouds,broken clouds,2013-06-12 22:00:00,2179
None,292.36,0,0,64,Clouds,broken clouds,2013-06-12 23:00:00,1216
None,291.36,0,0,92,Mist,mist,2013-06-13 00:00:00,697
None,291.36,0,0,92,Thunderstorm,proximity thunderstorm,2013-06-13 00:00:00,697
None,291.34,0.38,0,32,Rain,light rain,2013-06-13 01:00:00,456
None,291.34,0.38,0,32,Thunderstorm,thunderstorm,2013-06-13 01:00:00,456
None,291.34,0.38,0,32,Mist,mist,2013-06-13 01:00:00,456
None,291.32,0.61,0,32,Rain,light rain,2013-06-13 02:00:00,328
None,291.32,0.61,0,32,Thunderstorm,proximity thunderstorm,2013-06-13 02:00:00,328
None,290.89,0.64,0,24,Rain,light rain,2013-06-13 03:00:00,398
None,290.89,0.64,0,24,Thunderstorm,proximity thunderstorm,2013-06-13 03:00:00,398
None,290.84,0.64,0,24,Rain,light rain,2013-06-13 04:00:00,809
None,290.84,0.64,0,24,Mist,mist,2013-06-13 04:00:00,809
None,289.96,1.02,0,80,Rain,moderate rain,2013-06-13 06:00:00,5865
None,289.96,1.02,0,80,Thunderstorm,proximity thunderstorm,2013-06-13 06:00:00,5865
None,290.46,0.38,0,80,Rain,light rain,2013-06-13 07:00:00,6535
None,290.9,5.42,0,80,Rain,heavy intensity rain,2013-06-13 08:00:00,6172
None,290.41,8.64,0,92,Rain,heavy intensity rain,2013-06-13 09:00:00,5144
None,290.41,8.64,0,92,Mist,mist,2013-06-13 09:00:00,5144
None,290.41,8.64,0,92,Thunderstorm,thunderstorm with heavy rain,2013-06-13 09:00:00,5144
None,290.14,5.74,0,92,Rain,heavy intensity rain,2013-06-13 10:00:00,4634
None,290.14,5.74,0,92,Mist,mist,2013-06-13 10:00:00,4634
None,290.14,5.74,0,92,Thunderstorm,proximity thunderstorm with rain,2013-06-13 10:00:00,4634
None,289.64,4.98,0,92,Rain,heavy intensity rain,2013-06-13 11:00:00,5088
None,289.64,4.98,0,92,Thunderstorm,thunderstorm with heavy rain,2013-06-13 11:00:00,5088
None,289.64,4.98,0,92,Mist,mist,2013-06-13 11:00:00,5088
None,290.05,3.65,0,100,Rain,moderate rain,2013-06-13 12:00:00,5126
None,290.05,3.65,0,100,Thunderstorm,thunderstorm with rain,2013-06-13 12:00:00,5126
None,290.05,3.65,0,100,Mist,mist,2013-06-13 12:00:00,5126
None,291.25,1.02,0,100,Rain,moderate rain,2013-06-13 13:00:00,5357
None,291.79,0.68,0,100,Rain,light rain,2013-06-13 14:00:00,5640
None,293.02,0.46,0,76,Rain,light rain,2013-06-13 15:00:00,6085
None,294.18,0.42,0,76,Rain,light rain,2013-06-13 16:00:00,6517
None,295.07,0.25,0,76,Rain,light rain,2013-06-13 17:00:00,6295
None,295.61,0.25,0,48,Rain,light rain,2013-06-13 18:00:00,4885
None,294.9,0,0,90,Rain,light rain,2013-06-13 19:00:00,3487
None,294.9,0,0,90,Drizzle,light intensity drizzle,2013-06-13 19:00:00,3487
None,293.87,0,0,12,Clouds,few clouds,2013-06-13 21:00:00,3122
None,292.92,0.25,0,12,Rain,light rain,2013-06-13 22:00:00,2452
None,292.68,0,0,12,Clouds,few clouds,2013-06-13 23:00:00,1513
None,292.13,0,0,0,Clear,Sky is Clear,2013-06-14 00:00:00,756
None,291.45,0,0,32,Clouds,scattered clouds,2013-06-14 01:00:00,501
None,290.26,0,0,32,Clouds,scattered clouds,2013-06-14 02:00:00,382
None,289.24,0,0,0,Clear,Sky is Clear,2013-06-14 03:00:00,398
None,288.07,0,0,0,Clear,Sky is Clear,2013-06-14 04:00:00,755
None,287.51,0,0,0,Clear,Sky is Clear,2013-06-14 05:00:00,2634
None,287,0,0,0,Clear,Sky is Clear,2013-06-14 06:00:00,5575
None,287.64,0,0,0,Clear,Sky is Clear,2013-06-14 07:00:00,6651
None,289.4,0,0,0,Clear,Sky is Clear,2013-06-14 08:00:00,5588
None,291.19,0,0,0,Clear,Sky is Clear,2013-06-14 09:00:00,4995
None,292.27,0,0,0,Clear,Sky is Clear,2013-06-14 10:00:00,4639
None,293.84,0,0,0,Clear,Sky is Clear,2013-06-14 11:00:00,5187
None,295.52,0,0,0,Clear,Sky is Clear,2013-06-14 12:00:00,5663
None,296.57,0,0,0,Clear,Sky is Clear,2013-06-14 13:00:00,5457
None,297.25,0,0,0,Clear,Sky is Clear,2013-06-14 14:00:00,5651
None,297.46,0,0,0,Clear,Sky is Clear,2013-06-14 15:00:00,5939
None,298.16,0,0,0,Clear,Sky is Clear,2013-06-14 16:00:00,6354
None,298.15,0,0,0,Clear,Sky is Clear,2013-06-14 17:00:00,5508
None,297.88,0,0,0,Clear,Sky is Clear,2013-06-14 18:00:00,4628
None,297.61,0,0,0,Clear,Sky is Clear,2013-06-14 19:00:00,3629
None,296.78,0,0,40,Clouds,scattered clouds,2013-06-14 20:00:00,3286
None,294.87,0,0,0,Clear,Sky is Clear,2013-06-14 21:00:00,3342
None,292,0,0,0,Clear,Sky is Clear,2013-06-14 22:00:00,2967
None,290.62,0,0,0,Clear,Sky is Clear,2013-06-14 23:00:00,2082
None,290.16,0,0,0,Clear,Sky is Clear,2013-06-15 00:00:00,1228
None,290.01,0,0,0,Clear,Sky is Clear,2013-06-15 01:00:00,723
None,289.4,0,0,0,Clear,Sky is Clear,2013-06-15 02:00:00,565
None,288.51,0,0,0,Clear,Sky is Clear,2013-06-15 03:00:00,389
None,287.52,0,0,0,Clear,Sky is Clear,2013-06-15 04:00:00,415
None,286.84,0,0,0,Clear,Sky is Clear,2013-06-15 05:00:00,766
None,287.77,0,0,68,Clouds,broken clouds,2013-06-15 06:00:00,1456
None,288.75,0,0,68,Clouds,broken clouds,2013-06-15 07:00:00,2036
None,290.39,0,0,68,Clouds,broken clouds,2013-06-15 08:00:00,2685
None,291.57,0,0,68,Clouds,broken clouds,2013-06-15 09:00:00,3557
None,293.34,0,0,68,Clouds,broken clouds,2013-06-15 10:00:00,4067
None,295.34,0,0,68,Clouds,broken clouds,2013-06-15 11:00:00,4256
None,296.31,0,0,44,Clouds,scattered clouds,2013-06-15 12:00:00,4761
None,297.1,0,0,44,Clouds,scattered clouds,2013-06-15 13:00:00,4676
None,296.48,0,0,44,Clouds,scattered clouds,2013-06-15 14:00:00,4715
None,297.1,0,0,44,Clouds,scattered clouds,2013-06-15 15:00:00,4286
None,298.29,0,0,44,Clouds,scattered clouds,2013-06-15 16:00:00,4509
None,298.29,0,0,44,Clouds,scattered clouds,2013-06-15 17:00:00,4200
None,298.3,0,0,20,Clouds,few clouds,2013-06-15 18:00:00,3651
None,297.53,0,0,20,Clouds,few clouds,2013-06-15 19:00:00,3137
None,296.78,0,0,20,Clouds,few clouds,2013-06-15 20:00:00,2835
None,296.36,0,0,48,Clouds,scattered clouds,2013-06-15 21:00:00,2965
None,295.75,0,0,48,Clouds,scattered clouds,2013-06-15 22:00:00,2856
None,295.29,0,0,48,Clouds,scattered clouds,2013-06-15 23:00:00,2137
None,294.04,0.51,0,92,Rain,light rain,2013-06-16 00:00:00,1461
None,293.34,1.52,0,88,Rain,moderate rain,2013-06-16 01:00:00,828
None,292.7,0.89,0,88,Rain,light rain,2013-06-16 02:00:00,674
None,292.52,0,0,88,Clouds,overcast clouds,2013-06-16 03:00:00,476
None,292,0,0,88,Clouds,overcast clouds,2013-06-16 04:00:00,335
None,291.22,0,0,88,Clouds,overcast clouds,2013-06-16 05:00:00,537
None,290.97,0,0,36,Clouds,scattered clouds,2013-06-16 06:00:00,810
None,291.56,0,0,36,Clouds,scattered clouds,2013-06-16 07:00:00,1153
None,292.7,0,0,36,Clouds,scattered clouds,2013-06-16 08:00:00,1763
None,294.3,0,0,92,Clouds,overcast clouds,2013-06-16 09:00:00,2724
None,295.43,0,0,92,Clouds,overcast clouds,2013-06-16 10:00:00,3505
None,296.58,0,0,92,Clouds,overcast clouds,2013-06-16 11:00:00,4340
None,296.85,0,0,92,Clouds,overcast clouds,2013-06-16 12:00:00,4472
None,296.99,0,0,92,Clouds,overcast clouds,2013-06-16 13:00:00,4277
None,296.24,0.25,0,92,Rain,light rain,2013-06-16 14:00:00,4261
None,296.24,0.25,0,92,Thunderstorm,proximity thunderstorm,2013-06-16 14:00:00,4261
None,295.18,1.4,0,88,Rain,moderate rain,2013-06-16 15:00:00,4242
None,295.18,1.4,0,88,Thunderstorm,proximity thunderstorm,2013-06-16 15:00:00,4242
None,293.65,12.19,0,88,Rain,heavy intensity rain,2013-06-16 16:00:00,4271
None,293.65,12.19,0,88,Thunderstorm,proximity thunderstorm,2013-06-16 16:00:00,4271
None,293.65,12.19,0,88,Mist,mist,2013-06-16 16:00:00,4271
None,292.85,1.52,0,88,Rain,moderate rain,2013-06-16 17:00:00,3882
None,292.85,1.52,0,88,Mist,mist,2013-06-16 17:00:00,3882
None,296.1,0.25,0,8,Rain,light rain,2013-06-16 18:00:00,3472
None,296.79,0,0,8,Clear,sky is clear,2013-06-16 19:00:00,3023
None,296.72,0,0,8,Clear,sky is clear,2013-06-16 20:00:00,2759
None,294.53,0,0,0,Clear,Sky is Clear,2013-06-16 21:00:00,2873
None,292.13,0,0,0,Clear,Sky is Clear,2013-06-16 22:00:00,2777
None,290.97,0,0,1,Mist,mist,2013-06-16 23:00:00,2149
None,289.79,0,0,0,Mist,mist,2013-06-17 00:00:00,686
None,289.19,0,0,0,Mist,mist,2013-06-17 01:00:00,387
None,289.19,0,0,0,Fog,fog,2013-06-17 01:00:00,387
None,288.62,0,0,0,Mist,mist,2013-06-17 02:00:00,298
None,288.59,0,0,0,Clear,Sky is Clear,2013-06-17 03:00:00,347
None,287.86,0.25,0,0,Rain,light rain,2013-06-17 04:00:00,816
None,287.22,0,0,0,Clear,Sky is Clear,2013-06-17 05:00:00,2807
None,287.01,0,0,0,Clear,Sky is Clear,2013-06-17 06:00:00,5552
None,288.19,0,0,0,Mist,mist,2013-06-17 07:00:00,6105
None,290.44,0,0,0,Mist,mist,2013-06-17 08:00:00,5653
None,294.13,0,0,0,Clear,Sky is Clear,2013-06-17 09:00:00,5108
None,296.67,0,0,0,Clear,Sky is Clear,2013-06-17 10:00:00,4481
None,298.38,0,0,0,Clear,Sky is Clear,2013-06-17 11:00:00,4665
None,299.8,0,0,0,Clear,Sky is Clear,2013-06-17 12:00:00,4990
None,300.65,0,0,0,Clear,Sky is Clear,2013-06-17 13:00:00,4991
None,301.57,0,0,0,Clear,Sky is Clear,2013-06-17 14:00:00,5296
None,302.18,0,0,0,Clear,Sky is Clear,2013-06-17 15:00:00,5848
None,302.4,0,0,0,Clear,Sky is Clear,2013-06-17 16:00:00,6520
None,302.39,0,0,0,Clear,Sky is Clear,2013-06-17 17:00:00,6020
None,300.8,0,0,0,Clear,Sky is Clear,2013-06-17 18:00:00,4382
None,295.61,0.89,0,0,Rain,moderate rain,2013-06-17 19:00:00,3426
